CustomerID,City,State,Rating,Country
id30415,gettysburg,pennsylvania,2,United States
id30416,roma,lazio,1,Italy
id30417,coquille,oregon,5,United States
id30418,ciudad real,wales,2,Spain
id30419,stendal,sachsenanhalt,4,Germany
id30420,salem,oregon,10,United States
id30421,amsterdam,noordholland,9,Netherlands
id30422,bologna,emilia romagna,10,Italy
id30423,barcelona,catalunya,4,Spain
id30424,rome,lazio,3,Italy
id30425,capital federal,buenos aires,9,Argentina
id30426,veendam,groningen,5,Netherlands
id30427,douglasville,Unknown,9,Unknown
id30428,essen,nordrheinwestfalen,7,Germany
id30429,mnster,nordrheinwestfalen,3,Germany
id30430,waregem,westvlaanderen,10,Belgium
id30431,koolskamp,westvlaanderen,7,Belgium
id30432,limoges,limousin,8,France
id30433,zaragoza,aragn,9,Spain
id30434,london,england,5,United Kingdom
id30435,port angeles,washington,8,United States
id30436,washington dc,dc,4,United States
id30437,exeter,england,7,United Kingdom
id30438,natick,massachusetts,9,United States
id30439,nottingham,england,4,United Kingdom
id30440,honey grove,texas,2,United States
id30441,palm harbor,florida,4,United States
id30442,carvin,Unknown,5,France
id30443,cordoba,andalucia,2,Spain
id30444,portland,Unknown,1,Unknown
id30445,bruchhausen,rheinlandpfalz,3,Germany
id30446,london,england,3,United Kingdom
id30447,athens,georgia,10,United States
id30448,basel,basel,10,Switzerland
id30449,rome,lazio,10,Italy
id30450,amherst,new hampshire,5,United States
id30451,lansdale,pennsylvania,6,United States
id30452,nantes,pays de la loire,7,France
id30453,minneapolis,minnesota,4,United States
id30454,lazio,lazio,6,Italy
id30455,adelaide,south australia,2,Australia
id30456,santiago,metropolitana,4,Chile
id30457,purgstall,niederoesterreich,1,Austria
id30458,barcelona,catalunya,10,Spain
id30459,akron,ohio,4,United States
id30460,seabrook,new hampshire,10,United States
id30461,london,england,5,United Kingdom
id30462,sant feliu de llobregat,catalunya,7,Spain
id30463,santos,sao paulo,7,Brazil
id30464,weert,limburg,2,Netherlands
id30465,barcelona,barcelona,4,Spain
id30466,carmignano di brenta,veneto,2,Italy
id30467,paris,le de france,8,France
id30468,brescia,Unknown,9,Italy
id30469,torre annunziata,campania,10,Italy
id30470,milpitas,california,3,United States
id30471,perth,western australia,6,Australia
id30472,stmichielsgestel,noordbrabant,8,Netherlands
id30473,sydney,new south wales,2,Australia
id30474,barcelona,catalonia,5,Spain
id30475,columbus,ohio,1,United States
id30476,belfort,Unknown,3,France
id30477,chicago,illinois,10,United States
id30478,rockland,maine,5,United States
id30479,greenbrier,tennessee,7,United States
id30480,viernheim,hessen,9,Germany
id30481,istanbul,Unknown,9,Unknown
id30482,sitges,barcelona,7,Spain
id30483,genova,genova,6,Italy
id30484,vernon,british columbia,1,Canada
id30485,roma,lazio,10,Italy
id30486,houston,texas,4,United States
id30487,taman tun dr ismail,kuala lumpur,5,Malaysia
id30488,meitingen,bayern,4,Germany
id30489,dayton,ohio,8,United States
id30490,london,ontario,5,Canada
id30491,bamburgh,england,5,United Kingdom
id30492,bilbao,bizkaia,6,Spain
id30493,apopka,florida,3,United States
id30494,sydney,new south wales,2,Australia
id30495,haverford,pennsylvania,3,United States
id30496,watsonville,california,4,United States
id30497,box hill north,victoria,3,Australia
id30498,napa,california,8,United States
id30499,ypsilanti,michigan,2,United States
id30500,kilchberg,zurich,5,Switzerland
id30501,canvey island,england,8,United Kingdom
id30502,knowlesville,new brunswick,1,Canada
id30503,toronto,ontario,3,Canada
id30504,atlanta,georgia,5,United States
id30505,vigo,pontevedra,10,Spain
id30506,vladivostok,primorskiy region,3,Russian Federation
id30507,pulheimbrauweiler,nrw,10,Germany
id30508,columbus,ohio,7,United States
id30509,petaling jaya,selangor,7,Malaysia
id30510,addlestone,surrey,2,United Kingdom
id30511,bilbao,euskadi,5,Spain
id30512,portsmouth,new hampshire,10,United States
id30513,madrid,saarland,2,Spain
id30514,duncan,british columbia,3,Canada
id30515,los angeles,california,2,United States
id30516,arlington,virginia,9,United States
id30517,kln,nordrheinwestfalen,8,Germany
id30518,vilnius,Unknown,1,Lithuania
id30519,valencia,Unknown,6,Spain
id30520,lady lake,florida,2,United States
id30521,beijing,beijing,1,China
id30522,amherst,nova scotia,8,Canada
id30523,portland,oregon,9,United States
id30524,valencia,valencia,8,Spain
id30525,santa fe,texas,9,United States
id30526,san diego,california,10,United States
id30527,albany,new york,8,United States
id30528,conceio de faro,algarve,8,Portugal
id30529,hereford,england,10,United Kingdom
id30530,rockford,illinois,7,United States
id30531,los angeles,california,2,United States
id30532,bronx,new york,8,United States
id30533,inverary,ontario,8,Canada
id30534,victoria,british columbia,9,Canada
id30535,sierra madre,california,8,United States
id30536,lancaster,Unknown,2,United States
id30537,cudgen,new south wales,1,Australia
id30538,blairgowrie,victoria,2,Australia
id30539,oamaru,north otago,3,New Zealand
id30540,east kilbride,scotland,2,United Kingdom
id30541,bocabec,Unknown,5,Unknown
id30542,dallas,texas,3,United States
id30543,lakesideca,california,5,United States
id30544,ankara,i anadolu,6,Unknown
id30545,dekalb,illinois,10,United States
id30546,sydney,new south wales,10,Australia
id30547,richmond,virginia,9,United States
id30548,ripley,mississippi,2,United States
id30549,griffin,georgia,4,United States
id30550,schiedam,zuid holland,7,Netherlands
id30551,steanne de bellevue,quebec,3,Canada
id30552,toronto,ontario,2,Canada
id30553,scheessel,niedersachsen,4,Germany
id30554,chapel hill,north carolina,10,United States
id30555,wellington,wellington,8,New Zealand
id30556,st louis,missouri,4,United States
id30557,houston,texas,10,United States
id30558,alderley edge,cheshire,1,United Kingdom
id30559,napoli,campania,7,Italy
id30560,condeixaanova,coimbra,6,Portugal
id30561,clinton,connecticut,3,United States
id30562,istanbul,turkey,1,Unknown
id30563,oceanside,california,9,United States
id30564,houston,texas,8,United States
id30565,boulder,colorado,5,United States
id30566,stafford,virginia,10,United States
id30567,vista,california,9,United States
id30568,norderstedt,schleswigholstein,8,Germany
id30569,anderson,indiana,9,United States
id30570,forl,emilia romagna,7,Italy
id30571,barcelona,catalonia,7,Unknown
id30572,burraneer,new south wales,2,Australia
id30573,szczecin,Unknown,1,Poland
id30574,milan,louisiana,5,Afghanistan
id30575,campbell river,british columbia,7,Canada
id30576,firenze,toscana,6,Italy
id30577,asheville,north carolina,4,United States
id30578,erie,pennsylvania,7,United States
id30579,bloomington,illinois,4,United States
id30580,gilbertsville,pennsylvania,3,United States
id30581,edmonton,alberta,2,Canada
id30582,st louis,missouri,7,United States
id30583,krefeld,nordrheinwestfalen,5,Germany
id30584,quispamsis,new brunswick,8,Canada
id30585,jammu,marche,6,"Micronesia, Federated States of"
id30586,sydney,australian capital territory,5,Australia
id30587,canberra,australian capital territory,3,Australia
id30588,charlton,massachusetts,9,United States
id30589,wilsonville,oregon,2,United States
id30590,mcallen,texas,6,United States
id30591,milwaukie,oregon,6,United States
id30592,lahore,punjab,2,Pakistan
id30593,leon,leon,2,Spain
id30594,treviso,veneto,6,Italy
id30595,blanes,catalunya,8,Spain
id30596,nowhere,maine,1,United States
id30597,kl,Unknown,4,Malaysia
id30598,kansas city,missouri,7,United States
id30599,fort myers,florida,3,United States
id30600,george town,tasmania,7,Australia
id30601,paderborn,nordrheinwestfalen,5,Germany
id30602,montreal,quebec,2,Canada
id30603,florianopolis,santa catarina,2,Brazil
id30604,winter haven,florida,7,United States
id30605,playa de las amricas,Unknown,5,Spain
id30606,des moines,iowa,2,United States
id30607,douds,iowa,9,United States
id30608,la habana,ciudad habana,3,Cuba
id30609,toms river,new jersey,5,United States
id30610,nrnberg,bayern,1,Germany
id30611,scanzorosciate,Unknown,3,Unknown
id30612,singapore,Unknown,6,Singapore
id30613,andria,puglia,4,Italy
id30614,burbank,california,4,United States
id30615,calgary,alberta,3,Canada
id30616,st louis,missouri,8,United States
id30617,philadelphia,pennsylvania,6,United States
id30618,huntington beach,california,5,Italy
id30619,northbrook,illinois,6,United States
id30620,st peters,missouri,2,United States
id30621,hinsdale,illinois,1,United States
id30622,san diego,california,9,United States
id30623,roanoke,virginia,8,United States
id30624,williamsville,new york,3,United States
id30625,lake st louis,missouri,5,United States
id30626,new hartford,new york,6,United States
id30627,london,england,1,United Kingdom
id30628,pullman,washington,4,United States
id30629,chicago,illinois,3,United States
id30630,middletown,california,1,United States
id30631,wichita,kansas,6,United States
id30632,dryden,new york,8,United States
id30633,elkhart,indiana,5,United States
id30634,oakville,ontario,5,Canada
id30635,huntsville,alabama,3,United States
id30636,fairfield,california,1,United States
id30637,besanon,Unknown,4,France
id30638,collinsville,illinois,3,United States
id30639,bettendorf,iowa,10,United States
id30640,bettendorf,iowa,9,United States
id30641,south kingstown,rhode island,5,United States
id30642,melbourne,victoria,8,Australia
id30643,gurnee,illinois,8,United States
id30644,farmington hills,michigan,5,United States
id30645,swifton,arkansas,2,United States
id30646,strathmore,alberta,1,Canada
id30647,brahma lodge,south australia,3,Australia
id30648,watertown,massachusetts,8,United States
id30649,london,england,4,United Kingdom
id30650,waretown,new jersey,10,United States
id30651,richardton,north dakota,10,United States
id30652,melbourne,florida,8,United States
id30653,charlotte,north carolina,1,United States
id30654,columbus,ohio,2,United States
id30655,tuolume,california,8,United States
id30656,pittsburgh,pennsylvania,5,United States
id30657,beaverton,ontario,3,Canada
id30658,richfield,utah,7,United States
id30659,dartmouth,massachusetts,1,United States
id30660,birmingham,england,2,United Kingdom
id30661,wake forest,north carolina,4,United States
id30662,burlington,vermont,5,United States
id30663,bellevue,washington,7,United States
id30664,oakland,california,8,United States
id30665,melbourne,victoria,3,Australia
id30666,palm harbor,florida,4,United States
id30667,halifax,nova scotia,3,Canada
id30668,arlington,virginia,9,United States
id30669,northcotemelbourne,victoria,7,Australia
id30670,graham,texas,7,United States
id30672,centerville,massachusetts,7,United States
id30673,winnebago,illinois,8,United States
id30674,macon,georgia,5,United States
id30675,oakville,ontario,4,Canada
id30676,huntsville,alabama,5,United States
id30677,washington,dc,7,United States
id30678,southgate,michigan,5,United States
id30679,port hadlock,washington,7,United States
id30680,bethel,connecticut,3,United States
id30681,pittsburgh,pennsylvania,5,United States
id30682,milano,lombardia,3,Italy
id30683,north st paul,minnesota,6,United States
id30684,des moines,iowa,3,United States
id30685,austin,texas,3,United States
id30686,kensington,maryland,5,United States
id30687,denver,colorado,9,United States
id30688,huntington beach,california,3,United States
id30689,santa rosa,california,9,United States
id30690,silver spring,maryland,6,United States
id30691,savage,minnesota,5,United States
id30692,royal oak,michigan,5,United States
id30693,mountain view,california,7,United States
id30694,findlay,ohio,2,United States
id30695,cincinnati,ohio,4,United States
id30696,stoneham,massachusetts,4,United States
id30697,london,oregon,4,Canada
id30698,bath,maine,4,United States
id30699,cleveland,ohio,8,United States
id30700,tallahassee,Unknown,5,Unknown
id30701,peabody,massachusetts,8,United States
id30702,hopkinsville,kentucky,9,United States
id30703,olympia,washington,2,United States
id30704,boston,massachusetts,5,United States
id30705,bullhead city,arizona,1,United States
id30706,chicago,illinois,1,United States
id30707,exeter,new hampshire,10,United States
id30708,dahlonega,georgia,3,United States
id30709,west warwick,rhode island,4,United States
id30710,santa cruz,california,7,United States
id30711,middletown,ohio,7,United States
id30712,shawnee mission,kansas,1,United States
id30713,north rose,new york,1,United States
id30714,loughborough,england,5,United Kingdom
id30715,riverdale,new york,10,United States
id30716,acworth,georgia,4,United States
id30717,vidor,texas,1,United States
id30718,alexandria,virginia,10,United States
id30719,sant just desvern,barcelona,8,Spain
id30720,laconia,new hampshire,8,United States
id30721,norco,louisiana,2,Australia
id30722,edmonton,alberta,3,Canada
id30723,carmichael,Unknown,8,Unknown
id30724,st paul,minnesota,1,United States
id30725,danville,ohio,5,United States
id30726,indianapolis,indiana,4,United States
id30727,chicago,illinois,9,United States
id30728,wilmington,north carolina,6,United States
id30729,tallahassee,florida,6,United States
id30730,vancouverbc,british columbia,4,Canada
id30731,cherry hill,new jersey,8,United States
id30732,denver,colorado,3,United States
id30733,phoenix,arizona,1,United States
id30734,chicago,illinois,4,United States
id30735,philadelphia,pennsylvania,5,United States
id30736,sydney,new south wales,7,Australia
id30737,horsham,england,8,United Kingdom
id30738,baton rouge,louisiana,6,United States
id30739,brooklyn,new york,9,United States
id30740,playa del rey,california,10,United States
id30741,melbourne,victoria,4,Australia
id30742,minneapolis,minnesota,4,United States
id30743,nairobi,nairobi,4,Kenya
id30744,corvallis,oregon,10,United States
id30745,new orleans,louisiana,2,United States
id30746,jackson,michigan,4,United States
id30747,oakland,california,6,United States
id30748,chicago,illinois,5,United States
id30749,burlington,vermont,7,United States
id30750,annapolis,maryland,5,United States
id30751,milton keynes,milton keynes,3,United Kingdom
id30752,wantagh,new york,9,United States
id30753,kelmscott,western australia,3,Australia
id30754,london,england,9,United Kingdom
id30755,des moines,iowa,9,United States
id30756,nassau bay,texas,3,United States
id30757,new hudson,michigan,5,United States
id30758,tampa,florida,5,United States
id30759,passo fundo,rio grande do sul,7,Brazil
id30760,phoenix,arizona,5,United States
id30761,buenos aires,buenos aires,4,Argentina
id30762,lisboa,lisboa,5,Portugal
id30763,heide,schleswigholstein,7,Germany
id30764,stgo,rm,4,Chile
id30765,arlington hts,illinois,2,United States
id30766,clay center,kansas,7,United States
id30767,vancouver,british columbia,4,Canada
id30768,belo horizonte,minas gerais,9,Brazil
id30769,henderson,nevada,3,United States
id30770,sant boi de llobregat,barcelona,2,Spain
id30771,harrisburg,pennsylvania,10,United States
id30772,moultrie,georgia,9,United States
id30773,fremont,california,3,United States
id30774,coimbra,coimbra,5,Portugal
id30775,victoria,victoria,8,Mexico
id30776,los angeles,california,3,United States
id30777,porto alegre,rio grande do sul,6,Brazil
id30778,sunnyvale,california,6,United States
id30779,hanoi,Unknown,5,Viet Nam
id30780,westfield,pennsylvania,7,United States
id30781,braga,braga,4,Portugal
id30782,sarasota,florida,1,United States
id30783,princeton,new jersey,5,United States
id30784,badajoz,extremadura,8,Spain
id30785,calistoga,california,8,United States
id30786,barcelona,catalunya,5,Spain
id30787,oswego,illinois,6,United States
id30788,duncan,british columbia,1,Canada
id30789,san ramon,california,7,United States
id30790,een klein dorpje in de buurt van goes,Unknown,9,Netherlands
id30791,keyser,west virginia,4,United States
id30792,ottawa,ontario,2,Canada
id30793,rome,lazio,5,Italy
id30794,reno,nevada,7,United States
id30795,allen,tx,9,Benin
id30796,tacoma,washington,1,United States
id30797,princeton,new jersey,1,United States
id30798,waverly,new york,9,United States
id30799,columbus,georgia,8,United States
id30800,lewes,delaware,8,United States
id30801,buffalo center,iowa,1,United States
id30802,lisle,illinois,4,United States
id30803,hopkinsville,ky,5,United States
id30804,san diego,california,8,United States
id30805,augusta,michigan,2,United States
id30806,shaker heights,ohio,7,United States
id30807,st louis park,minnesota,4,United States
id30808,chesapeake,virginia,9,United States
id30809,circleville,ohio,3,United States
id30810,london,england,9,United Kingdom
id30811,st louis,missouri,5,United States
id30812,ottawa,ontario,7,Canada
id30813,waterloo,ontario,3,Canada
id30814,ogden,utah,5,United States
id30815,seattle,washington,8,United States
id30816,mexico,missouri,4,United States
id30817,seattle,washington,2,United States
id30818,santa barbara,california,6,United States
id30819,south riding,virginia,6,United States
id30820,pittsburg,kansas,9,United States
id30821,san francisco,california,4,United States
id30822,roslindale,massachusetts,9,United States
id30823,san diego,california,7,United States
id30824,new york,new york,2,United States
id30825,pittsburgh,pennsylvania,4,United States
id30826,manalapan,new jersey,8,United States
id30827,columbia,south carolina,9,United States
id30828,madison,wisconsin,6,United States
id30829,arlington,virginia,2,United States
id30830,st joseph,minnesota,6,United States
id30831,wedel,na,5,Germany
id30832,oglianico,piemonte,8,Italy
id30833,willis,texas,4,United States
id30834,golden,colorado,1,United States
id30835,nanticoke,pennsylvania,2,United States
id30836,burnsville,minnesota,4,United States
id30838,san jose,california,6,United States
id30839,pittsburgh,pennsylvania,9,United States
id30840,stephens city,virginia,4,United States
id30841,cannon falls,minnesota,5,United States
id30842,cleveland heights,ohio,8,United States
id30843,kensington,california,2,United States
id30844,winter haven,florida,8,United States
id30845,sheffield,south yorkshire,8,United Kingdom
id30846,grayslake,illinois,7,United States
id30847,st paul,minnesota,6,United States
id30848,irvine,california,3,United States
id30849,danville,virginia,10,United States
id30850,vancouver,washington,3,United States
id30851,london,england,8,United Kingdom
id30852,hildesheim,niedersachsen,5,Germany
id30853,milano,lombardia,4,Italy
id30854,mentor,ohio,1,United States
id30855,adelaide,south australia,2,Australia
id30856,bologna,emilia romagna,2,Italy
id30857,genova,liguria,6,Italy
id30858,portland,oregon,2,United States
id30859,budd lake,new jersey,4,United States
id30860,florham park,new jersey,7,United States
id30861,lee,new hampshire,8,United States
id30862,ashburton,mid canterbury,5,New Zealand
id30863,madrid,madrid,9,Spain
id30865,bothell,washington,10,United States
id30866,clawson,michigan,6,United States
id30867,north royalton,ohio,4,United States
id30868,stockton,california,7,United States
id30869,seattle,washington,4,United States
id30870,aarhus,aarhus,8,Denmark
id30871,lisboa,Unknown,9,Portugal
id30872,aurora,minnesota,8,United States
id30873,wilmington,delaware,1,United States
id30874,regina,saskatchewan,9,Canada
id30875,miami,florida,9,United States
id30876,hattiesburg,mississippi,8,United States
id30877,fairbanks,alaska,6,United States
id30878,kuala lumpur,wilayah persekutuan,8,Malaysia
id30879,padova,veneto,7,Italy
id30880,san francisco,california,4,United States
id30881,mnchen,bayern,2,Germany
id30882,berlin,berlin,1,Germany
id30883,munich,bavaria,3,Germany
id30884,acton,massachusetts,6,United States
id30885,elliot lake,ontario,9,Canada
id30886,roma,lazio,1,Italy
id30887,new castle,delaware,10,United States
id30888,alhambra,california,2,United States
id30889,philadelphia,pennsylvania,4,United States
id30890,chicago,illinois,7,United States
id30891,kirkland,washington,8,United States
id30892,berkley,michigan,2,United States
id30893,leverkusen,nordrheinwestfalen,6,Germany
id30894,berlin,Unknown,3,Germany
id30895,stade,niedersachsen,2,Germany
id30896,freising,bayern,3,Germany
id30897,potsdam,brandenburg,10,Germany
id30898,canonica dadda,Unknown,4,Unknown
id30899,darmstadt,hessen,2,Germany
id30900,monroe,georgia,8,United States
id30901,buenos aires,buenos aires,2,Argentina
id30902,london,england,6,United Kingdom
id30903,sullivan,new hampshire,2,United States
id30904,bettendorf,iowa,9,United States
id30905,hemet,california,8,United States
id30906,barcelona,barcelona,9,Spain
id30907,beamsville,ontario,8,Canada
id30908,roma,Unknown,7,Unknown
id30909,boulong billancourt,ile de france,2,France
id30910,carson city,nevada,1,United States
id30911,long beach,california,2,United States
id30912,st peters,missouri,2,United States
id30913,keystone heights,florida,8,United States
id30914,pompano beach,florida,4,United States
id30915,tulsa,oklahoma,9,United States
id30916,dortmund,Unknown,8,Germany
id30917,cape town,western cape,4,South Africa
id30918,lower templestowe,victoria,4,Australia
id30919,saint germain en laye,le de france,7,France
id30920,valencia,valencia,1,Spain
id30921,vancouver,british columbia,10,Canada
id30922,sydney,australia,10,Australia
id30923,wellington,Unknown,3,New Zealand
id30924,toronto,ontario,6,Canada
id30926,bangalore,karnataka,5,India
id30927,ningbo,zhengjiang,9,Unknown
id30928,boston,massachusetts,2,United States
id30929,the woodlands,texas,7,United States
id30930,webb city,missouri,7,United States
id30931,half moon bay,connecticut,10,United States
id30932,massapequa park,new york,9,United States
id30933,springfield,missouri,9,United States
id30934,walnut creek,california,5,United States
id30935,wilkesbarre,pennsylvania,10,United States
id30936,cairns,queensland,4,Australia
id30937,albuquerque,new mexico,7,United States
id30938,catanzaro,calabria,6,Italy
id30939,rocky hill,new jersey,9,United States
id30940,milano,lombardia,10,Italy
id30941,winchester,virginia,10,United States
id30942,london,england,7,United Kingdom
id30943,hudson,new york,6,United States
id30944,pavia,lombardia,8,Italy
id30945,london,england,4,United Kingdom
id30946,rio grande,puerto rico,5,United States
id30947,tampa,florida,2,United States
id30948,romford,essex,4,United Kingdom
id30949,tumwater,washington,7,United States
id30950,madrid,Unknown,9,Spain
id30951,christchurch,canterbury,3,New Zealand
id30952,east providence,saarland,6,United States
id30953,brookfield,wisconsin,5,United States
id30954,boston,massachusetts,3,United States
id30955,fallon,nevada,7,United States
id30956,peoria,illinois,7,United States
id30957,belvidere,tennessee,7,United States
id30958,nashville,tennessee,2,United States
id30959,erie,pennsylvania,8,United States
id30960,wermelskirchen,nordrheinwestfalen,1,Germany
id30961,glasgow,scotland,1,United Kingdom
id30962,london,england,1,United Kingdom
id30963,zillisheim,alsace,1,France
id30964,gold bar,washington,6,United States
id30965,regina,saskatchewan,5,Canada
id30966,flushing,new york,3,United States
id30967,warrior run,pennsylvania,6,United States
id30968,conway springs,kansas,9,United States
id30969,phoenix,arizona,10,United States
id30970,madrid,madrid,10,Spain
id30971,vienna,vienna,9,Austria
id30972,norman,oklahoma,3,United States
id30973,matelica,marche,8,Italy
id30974,palmdale,california,6,United States
id30975,cushing,oklahoma,4,United States
id30976,burleson,texas,8,United States
id30977,kingsland,arkansas,6,United States
id30978,albairate,lombardia,5,Italy
id30979,tuscarora,maryland,9,United States
id30980,bandera,texas,9,United States
id30981,apple valley,california,10,United States
id30982,padova,veneto,8,Italy
id30983,toronto,ontario,8,Canada
id30984,stuart,florida,8,United States
id30985,fort myers beach,florida,7,United States
id30986,leverkusen,nordrheinwestfalen,5,Germany
id30987,riverside,rhode island,9,United States
id30988,tallahassee,florida,6,United States
id30989,manchester,england,9,United Kingdom
id30990,sligo,Unknown,8,Ireland
id30991,mendocino,california,8,United States
id30992,twentynine palms,california,10,United States
id30993,owen sound,ontario,10,Canada
id30994,morehead,kentucky,3,United States
id30995,la ronge,saskatchewan,6,Canada
id30996,glasgow,kentucky,3,United States
id30997,renningen,badenwuerttemberg,4,Germany
id30999,east windsor,new jersey,9,United States
id31000,nashville,tennessee,4,United States
id31001,memphis,tennessee,7,United States
id31002,burolo to,piemonte,3,Italy
id31003,grand junction,colorado,2,United States
id31004,waltham,massachusetts,10,United States
id31005,mexicali,baja california,6,Mexico
id31006,linwood,michigan,3,United States
id31007,manson,washington,3,United States
id31008,shelbyville,kentucky,1,United States
id31009,portland,oregon,5,United States
id31010,glvez,santa fe,6,Argentina
id31011,mesa,arizona,9,United States
id31012,golden valley,minnesota,5,United States
id31013,madisonville,tennessee,10,United States
id31014,taylors,south carolina,7,United States
id31015,bishopville,maryland,6,United States
id31016,tokyo,toshimaku,6,Japan
id31017,new york,new york,3,United States
id31018,santa cruz de tenerife,bayern,2,Spain
id31019,warner robins,georgia,8,United States
id31020,dunedin,alabama,2,New Zealand
id31021,kansas city,missouri,1,United States
id31022,huntingdale,australian capital territory,10,Australia
id31023,malden,massachusetts,10,United States
id31024,westmont,new jersey,10,United States
id31025,omaha,nebraska,7,United States
id31026,mira loma,california,7,United States
id31027,nemo,texas,9,United States
id31028,wheaton,illinois,3,United States
id31029,montreal,quebec,10,Canada
id31030,novara,piemonte,8,Italy
id31031,tehran,yukon territory,9,"Iran, Islamic Republic of"
id31032,congers,new york,3,United States
id31033,westminster,california,1,United States
id31034,hitchcock,texas,4,United States
id31036,aliso viejo,california,6,United States
id31037,menomonie,wisconsin,3,United States
id31038,holton,kansas,7,United States
id31039,kokomo,indiana,5,United States
id31040,jacksonville,florida,9,United States
id31041,new philadelphia,ohio,3,United States
id31042,nienburg,niedersachsen,3,Germany
id31043,arlington,virginia,7,United States
id31044,jacksonville,north carolina,7,United States
id31045,lisboa,Unknown,10,Portugal
id31046,salmon arm,british columbia,6,Canada
id31047,waterloo,south carolina,2,United States
id31048,cambridge,massachusetts,6,United States
id31049,tulsa,oklahoma,7,United States
id31050,oeiras,none,4,Portugal
id31051,vancouver,british columbia,6,Canada
id31052,iowa city,iowa,2,United States
id31053,san diego,california,2,United States
id31054,minneapolis,minnesota,1,United States
id31055,torino,piemonte,8,Italy
id31056,regensburg,bayern,3,Germany
id31057,durham,north carolina,2,United States
id31058,oakville,ontario,10,Canada
id31059,surrey,british columbia,8,Canada
id31060,bristol,pennsylvania,6,United States
id31061,colchester,connecticut,5,United States
id31062,holland,pennsylvania,10,United States
id31063,spokane,washington,10,United States
id31064,bristol,england,5,United Kingdom
id31065,nashville,tennessee,2,United States
id31066,manchester,tennessee,7,United States
id31067,new york,new york,5,United States
id31068,edmonton,alberta,3,Canada
id31069,timberlea,nova scotia,4,Canada
id31070,hagerstown,maryland,10,United States
id31071,danville,illinois,4,United States
id31072,lafayette,colorado,5,United States
id31073,madrid,madrid,3,Spain
id31074,milan,lombardia,6,Italy
id31075,poortugaal,zuidholland,8,Netherlands
id31076,dordrecht,zuid holland,6,Netherlands
id31077,rancho palos verdes,california,3,United States
id31079,bradford,rhode island,10,United States
id31080,pleasant grove,alabama,1,United States
id31081,paphos,paphos,2,Cyprus
id31082,colorado springs,colorado,2,United States
id31083,london,england,2,United Kingdom
id31084,beverly,massachusetts,10,United States
id31085,portland,oregon,10,United States
id31086,lewisville,texas,7,United States
id31087,livingston,texas,4,United States
id31088,santa rosa,california,4,United States
id31089,houston,texas,6,United States
id31090,adelaide,south australia,8,Australia
id31091,phoenix,arizona,10,United States
id31092,firenze,tuscany,4,Italy
id31093,phoenix,arizona,4,United States
id31094,raleigh,north carolina,3,United States
id31095,barnardsville,north carolina,5,United States
id31096,huntington beach,california,7,United States
id31097,mount vernon,washington,4,United States
id31098,branson,colorado,4,United States
id31099,fairfield,california,3,United States
id31100,hartwell,georgia,4,United States
id31101,st louis,missouri,6,United States
id31102,tulsa,oklahoma,6,United States
id31103,twickenham,england,10,United Kingdom
id31104,austin,texas,3,United States
id31105,nevada,ohio,1,United States
id31106,cleveland,tennessee,6,United States
id31107,warrington,pennsylvania,9,United States
id31108,ashville,ohio,1,United States
id31109,evansville,indiana,7,United States
id31110,portland,oregon,1,United States
id31111,seal beach,california,8,United States
id31112,baltimore,maryland,8,United States
id31113,london,Unknown,10,United Kingdom
id31114,oxford,england,9,United Kingdom
id31115,madrid,madrid,7,Spain
id31116,west orange,new jersey,10,United States
id31117,bryan,texas,4,United States
id31118,brisbane,queensland,6,Australia
id31119,buffalo,new york,6,United States
id31120,raleigh,north carolina,8,United States
id31121,new york,new york,7,United States
id31122,new york,new york,5,United States
id31123,crestview,florida,9,United States
id31124,perth,western australia,7,Australia
id31125,kuala lumpur,wilayah persekutuan,6,Malaysia
id31126,wyoming,michigan,8,United States
id31127,indialantic,florida,4,United States
id31128,rockford,illinois,9,United States
id31129,tampa,florida,2,United States
id31130,bradenton,florida,2,United States
id31131,grosse pointe park,michigan,3,United States
id31132,vancouver,british columbia,8,Canada
id31133,prospect,connecticut,1,United States
id31134,milwaukie,oregon,1,United States
id31135,enfield,new hampshire,6,United States
id31136,leesburg,virginia,5,United States
id31137,lincoln,england,3,United Kingdom
id31138,magnolia,texas,7,United States
id31139,lakenheath,england,6,United Kingdom
id31140,ottawa,ontario,9,Canada
id31141,fortalezace,cear,10,Brazil
id31142,bonita,california,7,United States
id31144,victoria,british columbia,1,Canada
id31145,nijlen,Unknown,8,Belgium
id31146,utrecht,utrecht,4,Netherlands
id31147,concord,massachusetts,5,United States
id31148,ewing,Unknown,4,Unknown
id31149,london,england,7,United Kingdom
id31150,berkeley,illinois,8,United States
id31151,launceston,tasmania,10,Australia
id31152,brillion,wisconsin,1,United States
id31153,chandler,arizona,4,United States
id31154,redmond,washington,1,United States
id31155,tomball,texas,4,United States
id31156,rancho cucamonga,california,7,United States
id31157,firenze,toscana,9,Italy
id31158,richmond hill,georgia,3,United States
id31159,london,Unknown,4,United Kingdom
id31160,liverpool,merseyside,9,United Kingdom
id31161,toronto,ontario,10,Canada
id31162,fpo,ae,9,United States
id31163,bexhill on sea,Unknown,2,United Kingdom
id31164,london,england,7,United Kingdom
id31165,bristol,england,5,United Kingdom
id31166,cambridge,cambridgeshire,5,United Kingdom
id31167,fairfax,virginia,1,United States
id31168,st louis,missouri,5,United States
id31169,portland,oregon,1,United States
